# lats1 lons1 lats2 lon2 drift_m
71.58 125.81 71.58 125.84 1051.42
71.58 125.90 71.58 125.93 1346.47
71.58 125.98 71.58 126.02 1346.47
71.58 126.06 71.58 126.10 1346.46
71.58 126.15 71.58 126.19 1346.46
71.58 126.23 71.58 126.26 904.46
71.58 126.32 71.58 126.34 758.18
71.58 126.40 71.58 126.45 1662.42
71.58 126.49 71.58 126.53 1662.42
71.58 126.65 71.58 126.69 1198.78
71.58 126.74 71.58 126.77 1189.52
71.58 126.82 71.57 126.85 1040.83
71.57 126.91 71.57 126.93 892.13
71.57 127.16 71.57 127.18 892.13
71.56 127.66 71.57 127.69 904.42
71.56 127.75 71.56 127.76 297.37
71.56 127.83 71.56 127.84 148.68
71.56 127.92 71.56 127.92 148.68
71.56 128.00 71.56 128.02 594.73
71.56 128.17 71.56 128.20 1040.77
71.56 128.25 71.55 128.28 1040.77
71.55 128.34 71.55 128.37 1189.44
71.55 128.42 71.55 128.45 1189.44
71.55 128.50 71.55 128.54 1189.43
71.55 128.59 71.55 128.62 1189.42
71.55 128.67 71.55 128.69 594.71
71.55 128.76 71.54 128.77 594.71
71.54 128.84 71.54 128.85 297.35
71.54 128.92 71.54 128.93 297.35
71.54 129.01 71.54 129.03 892.05
71.54 129.09 71.54 129.11 743.37
71.54 129.18 71.54 129.19 446.02
71.53 129.51 71.53 129.52 148.67
71.53 129.60 71.53 129.60 148.67
71.52 129.85 71.52 129.85 210.24
71.51 130.18 71.51 130.18 148.66
71.51 130.26 71.51 130.26 148.66
71.51 130.35 71.50 130.35 148.66
71.50 130.43 71.49 130.43 904.25
71.50 130.52 71.49 130.51 1486.55
71.50 130.60 71.48 130.59 1486.54
71.49 130.68 71.48 130.68 1493.94
71.49 130.77 71.48 130.77 1493.93
71.49 130.85 71.48 130.85 1493.92
71.49 130.93 71.47 130.93 1493.91
71.48 131.02 71.47 131.02 1641.87
71.48 131.10 71.47 131.10 1641.86
71.48 131.18 71.46 131.18 1641.84
71.48 131.27 71.46 131.27 1641.83
71.47 131.35 71.46 131.35 1641.82
71.47 131.43 71.45 131.43 1641.80
71.47 131.52 71.45 131.51 1641.79
71.46 131.60 71.45 131.60 1641.77
71.46 131.68 71.45 131.68 1641.76
71.46 131.77 71.44 131.76 1789.82
71.45 131.85 71.44 131.85 1789.80
71.45 131.93 71.43 131.93 1789.79
71.45 132.01 71.45 132.01 148.64
71.44 132.10 71.44 132.10 148.63
71.44 132.18 71.44 132.18 148.63
71.44 132.26 71.44 132.27 210.20
71.43 132.35 71.43 132.35 210.19
71.43 132.43 71.43 132.43 148.63
71.43 132.51 71.43 132.52 210.19
71.42 132.60 71.42 132.60 210.19
71.42 132.68 71.42 132.68 210.19
71.42 132.76 71.42 132.76 210.18
71.41 132.84 71.41 132.85 210.18
71.41 132.93 71.41 132.93 210.18
71.41 133.01 71.40 133.01 210.18
71.40 133.09 71.40 133.10 210.17
71.40 133.17 71.40 133.18 210.17
71.56 124.46 71.44 124.86 19250.38
71.56 124.55 71.43 124.94 19867.03
71.56 124.63 71.46 125.03 17810.86
71.56 124.72 71.47 125.07 16160.52
71.56 125.14 71.56 125.15 470.17
71.56 125.22 71.56 125.23 470.17
71.56 125.30 71.56 125.31 332.46
71.56 125.39 71.56 125.40 332.46
71.56 125.47 71.56 125.48 332.46
71.56 125.64 71.56 125.69 1790.37
71.56 125.73 71.56 125.76 1198.71
71.56 125.81 71.56 125.84 1051.34
71.56 125.89 71.56 125.93 1198.71
71.55 125.98 71.56 126.01 1198.71
71.55 126.06 71.56 126.09 1051.33
71.55 126.15 71.56 126.17 904.39
71.55 126.23 71.55 126.26 904.39
71.55 126.31 71.55 126.34 904.39
71.55 126.40 71.55 126.45 1662.30
71.55 126.48 71.55 126.53 1662.29
71.55 126.57 71.55 126.61 1494.21
71.55 126.65 71.55 126.69 1346.35
71.54 127.49 71.54 127.53 1338.07
71.54 127.66 71.54 127.69 1051.28
71.54 127.83 71.54 127.83 148.67
71.53 127.91 71.53 127.92 148.67
71.53 128.16 71.53 128.19 1040.69
71.53 128.25 71.53 128.28 1040.69
71.53 128.33 71.53 128.36 1040.68
71.53 128.42 71.52 128.45 1040.68
71.52 128.50 71.52 128.53 1040.67
71.52 128.67 71.52 128.69 743.33
71.52 128.75 71.52 128.77 594.66
71.52 128.83 71.52 128.85 445.99
71.52 128.92 71.51 128.93 445.99
71.51 129.00 71.51 129.03 891.98
71.51 129.17 71.51 129.18 445.98
71.51 129.25 71.51 129.26 297.32
71.49 129.76 71.49 129.76 148.66
71.49 129.84 71.49 129.84 148.65
71.49 130.09 71.48 130.09 148.65
71.48 130.17 71.48 130.17 148.65
71.48 130.26 71.48 130.26 148.65
71.48 130.34 71.48 130.34 148.65
71.48 130.42 71.47 130.42 891.88
71.47 130.51 71.46 130.51 1051.08
71.47 130.59 71.46 130.59 1486.43
71.47 130.67 71.45 130.67 1493.83
71.47 130.76 71.45 130.76 1493.82
71.46 130.84 71.45 130.84 1493.81
71.46 130.92 71.45 130.92 1493.79
71.46 131.01 71.44 131.01 1641.75
71.45 131.09 71.44 131.09 1641.73
71.45 131.17 71.44 131.17 1641.72
71.45 131.26 71.43 131.26 1641.71
71.45 131.34 71.43 131.34 1641.69
71.44 131.42 71.43 131.42 1641.68
71.44 131.51 71.43 131.51 1641.66
71.44 131.59 71.42 131.59 1641.65
71.43 131.67 71.42 131.67 1641.63
71.43 131.76 71.42 131.75 1641.62
71.43 131.84 71.41 131.84 1661.67
71.42 132.00 71.42 132.00 148.62
71.42 132.09 71.42 132.09 148.62
71.41 132.17 71.41 132.17 148.62
71.41 132.25 71.41 132.26 210.18
71.41 132.34 71.41 132.34 210.18
71.40 132.42 71.40 132.42 210.18
71.40 132.50 71.40 132.51 210.17
71.40 132.58 71.40 132.59 210.17
71.39 132.67 71.39 132.67 210.17
71.39 132.75 71.39 132.75 210.17
71.39 132.83 71.39 132.84 210.17
71.38 132.91 71.38 132.92 210.16
71.38 133.00 71.38 133.00 210.16
71.38 133.08 71.37 133.08 210.16
71.37 133.16 71.37 133.17 210.16
71.37 133.25 71.37 133.25 210.15
71.53 124.63 71.43 125.02 17574.70
71.53 124.72 71.44 125.07 16065.38
71.53 124.88 71.43 125.12 14003.08
71.53 125.14 71.53 125.15 612.99
71.53 125.22 71.53 125.23 470.14
71.53 125.30 71.53 125.31 332.44
71.53 125.39 71.53 125.40 332.44
71.53 125.47 71.53 125.48 332.44
71.53 125.64 71.53 125.69 1642.12
71.53 125.72 71.53 125.76 1346.27
71.53 125.81 71.53 125.84 1198.62
71.53 125.89 71.53 125.92 1051.26
71.53 125.98 71.53 126.01 1051.25
71.53 126.06 71.53 126.09 1051.25
71.53 126.14 71.53 126.17 904.32
71.53 126.23 71.53 126.25 904.32
71.53 126.31 71.53 126.34 904.32
71.53 126.40 71.53 126.42 904.32
71.52 126.48 71.53 126.51 904.31
71.52 126.65 71.53 126.70 1662.16
71.52 126.82 71.52 126.85 1051.24
71.52 126.98 71.52 127.01 758.05
71.51 127.49 71.51 127.53 1337.97
71.51 127.57 71.51 127.61 1337.97
71.51 127.66 71.51 127.69 1040.64
71.51 127.74 71.51 127.77 904.28
71.51 127.82 71.51 127.83 297.32
71.51 127.91 71.51 127.91 148.66
71.51 127.99 71.51 128.00 148.66
71.50 128.08 71.50 128.08 148.66
71.50 128.16 71.51 128.20 1516.04
71.50 128.24 71.50 128.27 1040.61
71.50 128.33 71.50 128.36 1040.60
71.50 128.41 71.50 128.44 1189.26
71.50 128.49 71.50 128.52 1040.59
71.50 128.58 71.49 128.61 1040.59
71.49 128.66 71.49 128.69 904.23
71.49 128.75 71.49 128.76 445.96
71.48 129.08 71.48 129.11 891.91
71.48 129.16 71.48 129.18 594.60
71.48 129.33 71.48 129.33 210.22
71.48 129.41 71.48 129.42 210.22
71.47 129.50 71.47 129.50 148.65
71.47 129.75 71.47 129.75 148.64
71.47 129.83 71.46 129.83 148.64
71.46 129.92 71.46 129.92 148.64
71.46 130.00 71.46 130.00 148.64
71.46 130.08 71.46 130.08 148.64
71.46 130.17 71.46 130.17 148.64
71.45 130.25 71.45 130.25 148.64
71.45 130.33 71.45 130.33 148.64
71.45 130.42 71.44 130.41 891.81
71.44 130.58 71.43 130.58 1345.92
71.44 130.67 71.43 130.67 1493.72
71.44 130.75 71.43 130.75 1493.70
71.44 130.83 71.42 130.83 1493.69
71.43 130.92 71.42 130.92 1493.68
71.43 131.00 71.42 131.00 1641.62
71.43 131.08 71.41 131.08 1641.61
71.43 131.16 71.41 131.16 1641.59
71.42 131.25 71.41 131.25 1641.58
71.42 131.33 71.40 131.33 1641.57
71.42 131.41 71.40 131.41 1641.55
71.41 131.50 71.40 131.50 1641.54
71.41 131.58 71.40 131.58 1641.53
71.41 131.66 71.39 131.66 1634.77
71.40 131.75 71.39 131.74 1789.55
71.40 131.83 71.39 131.83 1661.54
71.40 131.91 71.40 131.91 148.61
71.39 131.99 71.39 131.99 148.61
71.39 132.08 71.39 132.08 148.61
71.39 132.16 71.39 132.16 148.61
71.38 132.24 71.38 132.25 210.16
71.38 132.33 71.38 132.33 210.16
71.38 132.41 71.38 132.41 210.16
71.37 132.49 71.37 132.49 210.16
71.37 132.57 71.37 132.58 210.16
71.37 132.66 71.37 132.66 210.15
71.36 132.74 71.36 132.74 210.15
71.36 132.82 71.36 132.82 210.15
71.36 132.90 71.36 132.91 210.15
71.35 132.99 71.35 132.99 210.15
71.35 133.07 71.35 133.07 210.14
71.35 133.15 71.34 133.15 210.14
71.34 133.23 71.34 133.24 210.14
71.50 124.46 71.39 124.84 18502.54
71.50 124.55 71.39 124.93 18605.51
71.50 124.97 71.38 125.25 17243.99
71.50 125.22 71.51 125.23 332.41
71.50 125.30 71.51 125.31 332.41
71.50 125.39 71.51 125.40 332.41
71.50 125.47 71.50 125.48 332.41
71.50 125.64 71.51 125.69 1662.06
71.50 125.72 71.51 125.77 1516.03
71.50 125.81 71.50 125.85 1346.16
71.50 125.89 71.50 125.92 1051.18
71.50 125.98 71.50 126.00 1051.18
71.50 126.06 71.50 126.09 1051.17
71.50 126.14 71.50 126.17 1051.17
71.50 126.23 71.50 126.26 1051.17
71.50 126.31 71.50 126.34 1051.17
71.50 126.39 71.50 126.42 904.25
71.50 126.48 71.50 126.50 904.25
71.50 126.56 71.50 126.59 904.24
71.50 126.65 71.50 126.68 1337.91
71.50 126.73 71.50 126.77 1346.14
71.50 126.81 71.50 126.85 1198.50
71.49 126.90 71.50 126.93 1051.15
71.49 127.57 71.49 127.60 1189.21
71.48 127.65 71.48 127.68 1040.56
71.48 127.74 71.48 127.76 891.90
71.48 127.90 71.48 127.91 297.30
71.48 127.99 71.48 127.99 148.65
71.48 128.07 71.48 128.08 148.65
71.48 128.24 71.47 128.26 891.88
71.47 128.41 71.47 128.44 1189.17
71.47 128.49 71.47 128.52 1040.52
71.47 128.57 71.47 128.60 1040.51
71.47 128.66 71.47 128.68 891.86
71.47 128.74 71.47 128.77 1051.07
71.46 128.82 71.46 128.85 1040.50
71.46 128.99 71.46 129.01 743.20
71.46 129.07 71.46 129.10 743.20
71.46 129.16 71.46 129.18 743.20
71.45 129.32 71.45 129.33 210.20
71.45 129.41 71.45 129.41 210.20
71.45 129.58 71.44 129.58 210.20
71.44 129.66 71.44 129.66 148.63
71.44 129.83 71.44 129.82 148.63
71.44 129.91 71.44 129.91 148.63
71.44 129.99 71.43 129.99 148.63
71.43 130.08 71.43 130.07 148.63
71.43 130.16 71.43 130.16 148.63
71.43 130.24 71.43 130.24 148.63
71.42 130.41 71.42 130.41 148.62
71.42 130.57 71.41 130.57 1188.97
71.42 130.66 71.40 130.65 1486.19
71.41 130.74 71.40 130.74 1486.18
71.41 130.82 71.40 130.82 1486.17
71.41 130.91 71.39 130.90 1634.77
71.40 130.99 71.39 130.99 1641.50
71.40 131.07 71.39 131.07 1634.74
71.40 131.16 71.38 131.15 1634.73
71.40 131.24 71.38 131.23 1634.72
71.39 131.32 71.38 131.32 1641.44
71.39 131.40 71.38 131.40 1634.69
71.39 131.49 71.37 131.48 1634.67
71.38 131.57 71.37 131.57 1634.66
71.38 131.65 71.37 131.65 1634.65
71.38 131.74 71.36 131.73 1789.41
71.37 131.90 71.37 131.90 148.60
71.37 131.98 71.37 131.98 148.60
71.37 132.07 71.36 132.07 148.60
71.36 132.15 71.36 132.15 148.60
71.36 132.23 71.36 132.23 148.60
71.36 132.31 71.35 132.32 210.15
71.35 132.40 71.35 132.40 210.14
71.35 132.48 71.35 132.48 210.14
71.34 132.56 71.34 132.57 210.14
71.34 132.64 71.34 132.65 210.14
71.34 132.73 71.34 132.73 210.14
71.33 132.81 71.33 132.81 210.13
71.33 132.89 71.33 132.90 210.13
71.33 132.97 71.33 132.98 210.13
71.32 133.06 71.32 133.06 210.13
71.32 133.14 71.32 133.14 210.12
71.32 133.22 71.31 133.22 210.12
71.31 133.30 71.31 133.31 210.12
71.48 124.47 71.36 124.84 18501.13
71.48 124.55 71.38 124.94 17572.03
71.48 124.63 71.36 124.99 18290.91
71.48 124.97 71.48 124.98 470.07
71.48 125.05 71.48 125.06 470.07
71.48 125.22 71.48 125.23 332.39
71.48 125.30 71.48 125.31 332.39
71.48 125.39 71.48 125.40 332.39
71.48 125.47 71.48 125.48 332.39
71.48 125.64 71.48 125.69 1789.96
71.48 125.72 71.48 125.76 1198.44
71.48 125.81 71.48 125.84 1198.44
71.48 125.89 71.48 125.92 1051.10
71.48 125.97 71.48 126.00 1051.10
71.47 126.06 71.48 126.09 1051.09
71.47 126.14 71.48 126.18 1198.43
71.47 126.23 71.47 126.26 1198.43
71.47 126.31 71.47 126.34 1051.09
71.47 126.39 71.47 126.42 1051.09
71.47 126.48 71.47 126.50 904.18
71.47 126.56 71.47 126.59 904.18
71.47 126.64 71.47 126.68 1346.04
71.47 126.73 71.47 126.77 1346.04
71.47 126.81 71.47 126.85 1198.41
71.47 126.90 71.47 126.92 904.17
71.46 127.56 71.46 127.60 1189.12
71.46 127.65 71.46 127.68 1198.38
71.46 127.73 71.46 127.77 1345.99
71.46 127.82 71.46 127.83 594.56
71.45 127.90 71.45 127.91 445.92
71.45 127.98 71.45 127.99 297.28
71.45 128.07 71.45 128.07 297.27
71.45 128.15 71.45 128.16 297.27
71.45 128.23 71.45 128.26 904.12
71.45 128.32 71.45 128.34 891.81
71.45 128.40 71.44 128.43 1040.44
71.44 128.48 71.44 128.52 1189.07
71.44 128.57 71.44 128.60 1189.07
71.44 128.65 71.44 128.68 1040.43
71.44 128.73 71.44 128.76 743.16
71.44 128.82 71.44 128.83 594.52
71.44 128.90 71.44 128.93 1050.98
71.43 128.98 71.43 129.01 743.15
71.43 129.07 71.43 129.09 594.51
71.43 129.15 71.43 129.17 594.51
71.43 129.24 71.43 129.25 594.51
71.43 129.32 71.43 129.34 743.13
71.42 129.40 71.42 129.41 210.19
71.42 129.49 71.42 129.49 148.62
71.42 129.57 71.42 129.57 297.25
71.42 129.65 71.42 129.65 148.62
71.41 129.98 71.41 129.98 148.62
71.41 130.07 71.40 130.07 148.62
71.40 130.15 71.40 130.15 148.62
71.40 130.23 71.40 130.23 148.62
71.40 130.32 71.40 130.32 148.61
71.40 130.40 71.40 130.40 148.61
71.39 130.48 71.39 130.48 148.61
71.39 130.57 71.38 130.56 1040.27
71.39 130.65 71.38 130.65 1198.12
71.39 130.73 71.38 130.73 1198.11
71.38 130.82 71.37 130.81 1486.06
71.38 130.90 71.37 130.90 1641.39
71.38 130.98 71.36 130.98 1634.63
71.38 131.06 71.36 131.06 1634.62
71.37 131.15 71.36 131.14 1634.61
71.37 131.23 71.35 131.22 1634.59
71.37 131.31 71.35 131.31 1634.58
71.36 131.40 71.35 131.39 1634.56
71.36 131.48 71.35 131.47 1634.55
71.36 131.56 71.34 131.56 1634.54
71.35 131.64 71.34 131.64 1634.52
71.35 131.73 71.34 131.73 1641.25
71.35 131.89 71.34 131.89 148.59
71.34 131.97 71.34 131.97 148.59
71.34 132.06 71.34 132.06 148.59
71.34 132.14 71.33 132.14 148.59
71.33 132.22 71.33 132.22 148.59
71.33 132.30 71.33 132.30 148.58
71.33 132.39 71.32 132.39 148.58
71.32 132.47 71.32 132.47 210.13
71.32 132.55 71.32 132.56 210.12
71.31 132.63 71.31 132.64 210.12
71.31 132.72 71.31 132.72 210.12
71.31 132.80 71.31 132.80 210.12
71.30 132.88 71.30 132.88 210.12
71.30 132.96 71.30 132.97 210.11
71.30 133.05 71.30 133.05 210.11
71.29 133.13 71.29 133.13 210.11
71.29 133.21 71.29 133.21 210.11
71.29 133.29 71.28 133.29 148.57
71.45 124.38 71.32 124.78 19860.98
71.45 124.47 71.36 124.85 16827.36
71.45 124.55 71.36 124.93 17153.50
71.45 124.63 71.34 124.98 17339.48
71.45 124.88 71.45 124.90 612.85
71.45 124.97 71.45 124.99 612.85
71.45 125.05 71.45 125.07 612.85
71.45 125.14 71.45 125.15 612.85
71.45 125.22 71.45 125.23 332.36
71.45 125.30 71.45 125.31 332.36
71.45 125.47 71.45 125.48 332.36
71.45 125.81 71.45 125.83 1051.02
71.45 125.89 71.45 125.92 1051.02
71.45 125.97 71.45 126.00 1051.02
71.45 126.06 71.45 126.09 1051.01
71.45 126.14 71.45 126.18 1345.95
71.45 126.22 71.45 126.26 1198.34
71.45 126.31 71.45 126.34 1198.34
71.45 126.39 71.45 126.42 1051.01
71.44 126.47 71.45 126.50 1051.01
71.44 126.56 71.45 126.58 904.11
71.44 126.64 71.44 126.67 904.11
71.44 126.73 71.44 126.76 1345.94
71.44 126.81 71.44 126.85 1345.93
71.44 126.89 71.44 126.92 1050.99
71.44 127.06 71.44 127.06 148.63
71.43 127.48 71.43 127.51 1050.97
71.43 127.56 71.43 127.59 1040.40
71.43 127.73 71.43 127.77 1641.65
71.43 127.81 71.43 127.85 1486.28
71.43 127.90 71.43 127.91 594.51
71.43 127.98 71.43 127.99 297.25
71.42 128.06 71.42 128.07 297.25
71.42 128.15 71.42 128.15 297.25
71.42 128.23 71.42 128.24 297.25
71.42 128.31 71.42 128.34 1040.37
71.42 128.40 71.42 128.42 1040.36
71.42 128.48 71.42 128.52 1337.60
71.41 128.73 71.41 128.75 743.10
71.41 128.81 71.41 128.83 594.48
71.41 128.90 71.41 128.93 1198.21
71.41 128.98 71.41 129.01 1198.20
71.41 129.06 71.40 129.09 1040.32
71.40 129.23 71.40 129.25 743.08
71.40 129.31 71.40 129.34 891.69
71.40 129.48 71.39 129.48 210.17
71.39 129.56 71.39 129.56 148.61
71.39 129.64 71.39 129.64 148.61
71.39 129.73 71.39 129.73 148.61
71.39 129.81 71.39 129.81 148.61
71.38 129.89 71.38 129.89 148.61
71.38 130.06 71.38 130.06 148.61
71.38 130.14 71.38 130.14 148.61
71.37 130.23 71.37 130.23 148.60
71.37 130.31 71.37 130.31 148.60
71.37 130.39 71.37 130.39 148.60
71.37 130.48 71.37 130.47 148.60
71.36 130.56 71.36 130.56 148.60
71.36 130.64 71.35 130.64 1198.03
71.36 130.72 71.35 130.72 1198.02
71.36 130.81 71.34 130.81 1345.58
71.35 130.89 71.34 130.89 1634.52
71.35 130.97 71.34 130.97 1634.51
71.35 131.06 71.33 131.05 1634.50
71.35 131.14 71.33 131.13 1634.48
71.34 131.22 71.33 131.22 1634.47
71.34 131.30 71.33 131.30 1634.45
71.34 131.39 71.32 131.38 1634.44
71.33 131.47 71.32 131.46 1634.43
71.33 131.55 71.32 131.55 1634.41
71.33 131.63 71.31 131.63 1634.40
71.32 131.72 71.31 131.72 1641.12
71.32 131.88 71.32 131.88 148.58
71.32 131.96 71.31 131.96 148.58
71.31 132.05 71.31 132.05 148.58
71.31 132.13 71.31 132.13 148.58
71.31 132.21 71.30 132.21 148.57
71.30 132.29 71.30 132.29 148.57
71.30 132.38 71.30 132.38 148.57
71.30 132.46 71.29 132.46 148.57
71.29 132.54 71.29 132.54 210.11
71.29 132.62 71.29 132.63 210.11
71.28 132.70 71.28 132.70 148.57
71.28 132.79 71.28 132.79 148.56
71.28 132.87 71.28 132.87 210.10
71.27 132.95 71.27 132.95 210.10
71.27 133.03 71.27 133.04 210.10
71.27 133.12 71.27 133.12 210.09
71.26 133.20 71.26 133.20 210.09
71.26 133.28 71.26 133.28 210.09
71.42 124.47 71.31 124.82 18180.97
71.42 124.63 71.30 124.98 18202.73
71.42 124.88 71.43 124.90 612.80
71.42 124.97 71.43 124.99 612.80
71.42 125.05 71.43 125.07 612.80
71.42 125.14 71.43 125.15 612.80
71.42 125.22 71.43 125.23 332.34
71.42 125.30 71.43 125.31 332.34
71.42 125.55 71.42 125.56 332.34
71.42 125.97 71.42 126.00 904.05
71.42 126.05 71.42 126.08 1050.93
71.42 126.14 71.42 126.18 1345.85
71.42 126.22 71.42 126.26 1345.85
71.42 126.31 71.42 126.34 1198.24
71.42 126.39 71.42 126.42 1050.93
71.42 126.47 71.42 126.50 1050.93
71.42 126.56 71.42 126.58 904.04
71.42 126.64 71.42 126.67 1050.92
71.41 126.97 71.41 126.98 148.62
71.41 127.47 71.41 127.50 1050.89
71.40 127.97 71.40 127.99 445.85
71.40 128.06 71.40 128.07 297.23
71.40 128.14 71.40 128.15 297.23
71.40 128.22 71.40 128.23 297.23
71.39 128.31 71.39 128.33 743.06
71.39 128.39 71.39 128.42 1040.28
71.39 128.64 71.39 128.69 1634.71
71.39 128.72 71.39 128.75 1040.26
71.38 128.89 71.38 128.92 1198.12
71.38 128.97 71.38 129.01 1198.11
71.38 129.06 71.38 129.09 1040.24
71.38 129.14 71.38 129.16 891.63
71.37 129.22 71.37 129.26 1188.84
71.37 129.47 71.37 129.48 210.15
71.37 129.56 71.37 129.55 148.60
71.36 129.64 71.36 129.64 148.60
71.36 129.72 71.36 129.72 148.60
71.36 129.89 71.36 129.89 148.60
71.36 129.97 71.35 129.97 148.60
71.35 130.05 71.35 130.05 148.60
71.35 130.14 71.35 130.14 148.59
71.35 130.22 71.35 130.22 148.59
71.35 130.30 71.34 130.30 148.59
71.34 130.38 71.34 130.38 148.59
71.34 130.47 71.34 130.47 148.59
71.34 130.55 71.34 130.55 148.59
71.34 130.63 71.33 130.63 1188.69
71.33 130.72 71.32 130.71 1188.68
71.33 130.80 71.32 130.79 1337.25
71.33 130.88 71.31 130.88 1485.82
71.32 130.96 71.31 130.96 1634.38
71.32 131.05 71.31 131.04 1634.37
71.32 131.13 71.30 131.12 1634.36
71.32 131.21 71.30 131.21 1634.34
71.31 131.29 71.30 131.29 1634.33
71.31 131.38 71.30 131.37 1634.32
71.31 131.46 71.29 131.45 1634.30
71.30 131.54 71.29 131.54 1634.29
71.30 131.62 71.29 131.62 1634.27
71.30 131.71 71.28 131.70 1782.83
71.30 131.79 71.29 131.79 148.57
71.29 131.87 71.29 131.87 148.57
71.29 131.95 71.29 131.95 148.57
71.29 132.04 71.28 132.04 148.57
71.28 132.12 71.28 132.12 148.57
71.28 132.20 71.28 132.20 148.56
71.28 132.28 71.27 132.28 148.56
71.27 132.37 71.27 132.36 148.56
71.27 132.45 71.27 132.45 210.09
71.27 132.53 71.26 132.53 148.56
71.26 132.61 71.26 132.62 210.09
71.26 132.69 71.26 132.70 210.09
71.25 132.78 71.25 132.78 210.09
71.25 132.86 71.25 132.86 210.08
71.25 132.94 71.25 132.94 210.08
71.24 133.02 71.24 133.03 210.08
71.24 133.10 71.24 133.11 210.08
71.24 133.19 71.23 133.19 210.07
71.23 133.27 71.23 133.27 210.07
71.23 133.35 71.23 133.35 210.07
71.40 124.47 71.28 124.82 18179.59
71.40 124.63 71.27 124.94 17711.85
71.40 124.72 71.27 125.03 17984.61
71.40 124.97 71.40 124.99 939.92
71.40 125.05 71.40 125.07 612.75
71.40 125.14 71.40 125.15 469.96
71.40 125.22 71.40 125.23 469.96
71.40 125.30 71.40 125.31 469.96
71.40 125.39 71.40 125.40 469.96
71.40 125.80 71.40 125.81 332.31
71.40 125.89 71.40 125.91 903.98
71.40 125.97 71.40 126.00 1050.86
71.39 126.05 71.40 126.08 1050.86
71.39 126.14 71.40 126.17 1050.85
71.39 126.22 71.39 126.26 1345.75
71.39 126.30 71.39 126.34 1345.74
71.39 126.39 71.39 126.42 1198.15
71.39 126.47 71.39 126.50 1050.85
71.39 126.72 71.39 126.75 1198.14
71.39 126.80 71.39 126.83 903.96
71.39 126.89 71.39 126.89 148.61
71.38 127.47 71.38 127.51 1337.46
71.37 127.97 71.37 127.99 757.74
71.37 128.05 71.37 128.07 445.81
71.37 128.14 71.37 128.14 297.21
71.37 128.22 71.37 128.23 297.20
71.37 128.39 71.37 128.41 1040.20
71.36 128.47 71.36 128.51 1337.40
71.36 128.64 71.36 128.69 1789.37
71.36 128.80 71.36 128.83 1188.78
71.36 128.88 71.36 128.91 742.98
71.35 128.97 71.35 128.98 594.38
71.35 129.05 71.35 129.08 891.57
71.35 129.30 71.35 129.32 891.55
71.34 129.47 71.34 129.47 148.59
71.34 129.55 71.34 129.55 148.59
71.34 129.63 71.34 129.63 148.59
71.34 129.71 71.33 129.71 148.59
71.33 129.80 71.33 129.80 148.59
71.33 129.96 71.33 129.96 148.58
71.33 130.05 71.33 130.05 148.58
71.32 130.13 71.32 130.13 148.58
71.32 130.21 71.32 130.21 148.58
71.32 130.29 71.32 130.29 148.58
71.32 130.38 71.32 130.38 148.58
71.31 130.46 71.31 130.46 148.58
71.31 130.54 71.31 130.54 148.58
71.31 130.62 71.30 130.62 1188.60
71.31 130.71 71.29 130.70 1337.16
71.30 130.79 71.29 130.79 1337.15
71.30 130.87 71.29 130.87 1485.71
71.30 130.96 71.28 130.95 1634.26
71.30 131.04 71.28 131.03 1634.25
71.29 131.12 71.28 131.12 1634.23
71.29 131.20 71.28 131.20 1634.22
71.29 131.29 71.27 131.28 1634.21
71.28 131.37 71.27 131.36 1634.19
71.28 131.45 71.27 131.44 1634.18
71.28 131.53 71.26 131.53 1634.16
71.28 131.61 71.26 131.61 1634.15
71.27 131.70 71.26 131.69 1634.14
71.27 131.78 71.27 131.78 148.56
71.27 131.86 71.26 131.86 148.56
71.26 131.94 71.26 131.94 148.56
71.26 132.03 71.26 132.03 148.56
71.26 132.11 71.25 132.11 148.55
71.25 132.19 71.25 132.19 148.55
71.25 132.27 71.25 132.27 148.55
71.25 132.35 71.24 132.35 148.55
71.24 132.44 71.24 132.44 148.55
71.24 132.52 71.24 132.52 148.55
71.24 132.60 71.23 132.60 148.55
71.23 132.68 71.23 132.69 210.07
71.23 132.76 71.23 132.77 210.07
71.22 132.85 71.22 132.85 210.07
71.22 132.93 71.22 132.93 210.07
71.22 133.01 71.22 133.01 210.06
71.21 133.09 71.21 133.10 210.06
71.21 133.17 71.21 133.18 210.06
71.21 133.26 71.20 133.26 210.06
71.20 133.34 71.20 133.34 210.05
71.37 124.39 71.26 124.78 19139.50
71.37 124.47 71.24 124.86 19856.45
71.37 124.64 71.24 124.94 17710.49
71.37 124.97 71.37 125.00 1050.78
71.37 125.05 71.37 125.07 757.73
71.37 125.14 71.37 125.15 612.71
71.37 125.22 71.37 125.23 469.92
71.37 125.30 71.37 125.31 469.92
71.37 125.39 71.37 125.40 469.92
71.37 125.64 71.37 125.65 469.92
71.37 125.72 71.37 125.73 332.29
71.37 125.80 71.37 125.81 332.29
71.37 125.88 71.37 125.91 903.91
71.37 125.97 71.37 126.00 1198.07
71.37 126.05 71.37 126.08 1050.78
71.37 126.13 71.37 126.16 1050.77
71.37 126.22 71.37 126.25 1050.77
71.37 126.30 71.37 126.33 1050.77
71.37 126.38 71.37 126.42 1198.06
71.37 126.47 71.37 126.50 1198.06
71.36 126.55 71.37 126.58 1198.06
71.36 126.72 71.36 126.76 1345.63
71.36 126.80 71.36 126.81 297.20
